Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
15888,27,2.0,56.628474103948186,59.02569917223958,10.0,12,17.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
7302,62,3.0,62.36385024517085,38.467325257358006,8.0,10,9.0,1975,0.002211665,B,B,39,7614,3,1213.0677966101696,1,5,A
10720,1,1.0,49.27244798540568,35.35612880818179,1.0,20,24.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
1768,6,1.0,41.68179051880485,35.35612880818179,1.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13249,59,3.0,110.2037442973761,4.461720777008472,1.0,6,1.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
13910,84,1.0,32.40047349248031,20.35659031504704,5.0,10,9.0,1970,0.149666373,B,B,22,4789,2,4087.0,4,1,B
15866,46,1.0,34.7432296557302,20.29109188084279,6.0,4,9.0,1971,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
13229,88,1.0,37.6175118205191,19.766226343775102,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,1213.0677966101696,3,9,B
13014,53,3.0,81.14163621808251,0.863988696303456,0.0,10,1.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
10380,53,2.0,47.919918217055645,31.457344597737123,6.0,9,9.0,1972,0.313924552,B,B,22,4625,11,3855.0,2,10,B
14421,37,3.0,61.67806512760394,45.480698397568375,5.0,7,9.0,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B
7201,75,1.0,38.23667716648407,23.37185404177729,9.0,15,16.0,1978,0.307466659,B,A,30,5048,9,325.0,2,5,B
1324,27,3.0,79.74509231883306,35.35612880818179,1.0,4,17.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
9126,23,3.0,71.29153616189211,35.35612880818179,0.0,4,5.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
15589,71,2.0,54.73818372647667,30.14730891826025,11.0,15,16.0,1983,0.407276235,A,B,9,1768,0,370.0,0,0,A
15784,58,2.0,55.55627421066079,34.02225097985449,9.0,15,16.0,1980,0.060753049,B,B,15,2787,2,520.0,0,7,B
9924,0,3.0,58.07726557108423,39.10519794675711,5.0,4,5.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B
7307,27,2.0,51.430826984858,35.35612880818179,1.0,9,17.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
12297,105,1.0,31.171671600055657,17.160854754298065,5.0,4,9.0,1970,0.040242764,B,B,25,3478,11,2729.0,3,1,B
15168,8,2.0,51.09712842194072,32.637458134522845,8.0,13,17.0,2004,0.43788524,B,B,23,5735,3,1084.0,0,5,B
6526,27,1.0,40.20882930090527,35.35612880818179,0.0,9,17.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
13329,23,2.0,68.09953793820145,64.84302502745639,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
14761,34,2.0,59.54278915675021,60.52886755239632,1.0,16,17.0,2016,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
6343,53,1.0,35.77227631508761,20.554842478626117,6.0,6,9.0,1971,0.313924552,B,B,22,4625,11,3855.0,2,10,B
13607,62,3.0,83.00387547741258,35.35612880818179,0.0,12,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
5875,29,1.0,37.61627212718341,17.43221701777812,8.0,2,9.0,1968,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
7237,27,1.0,44.85071141605377,35.35612880818179,1.0,7,17.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
11100,18,1.0,51.73750759592284,30.524222511095232,1.0,2,1.0,1977,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
11379,34,3.0,82.52433395390284,80.78735164459826,1.0,10,1.0,2017,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
13456,6,1.0,38.90624910827649,22.77818604424768,6.0,9,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
37,27,1.0,34.885401584351555,3.229646197323332,1.0,23,25.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
16357,58,1.0,49.2059781837295,35.35612880818179,0.0,4,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2831,21,1.0,21.452899484962423,15.79850945588107,3.0,11,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B
458,114,1.0,32.46691430699699,17.20105359477199,4.0,8,12.0,1966,0.327018035,B,B,12,2270,23,2500.0,1,0,B
2045,11,2.0,41.64375505408059,23.42782809702064,6.0,4,12.0,1975,0.0001696759999999,B,B,36,5992,0,1213.0677966101696,1,1,B
6175,54,1.0,56.74966456352562,41.93418133115168,10.0,14,17.0,2016,0.006076152,B,B,30,5285,0,645.0,6,6,B
14088,123,3.0,91.5990273608436,58.13263909475655,11.0,4,8.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B
10548,62,3.0,61.68038223265578,47.78786382063127,6.0,7,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
9330,23,3.0,105.36900978380125,35.35612880818179,0.0,5,25.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
8470,62,2.0,58.76751016094296,30.20568846786984,11.0,5,17.0,2015,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
9930,105,2.0,47.01319227554733,31.01439224715279,5.0,8,12.0,1977,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
14671,20,2.0,75.57095929135113,39.127785506042144,12.0,10,23.0,2011,0.019508796,B,B,37,7687,11,176.0,5,5,B
7000,72,2.0,40.19729495995903,27.82819032270468,7.0,4,9.0,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B
5839,23,1.0,44.28046728110101,35.35612880818179,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
1565,52,1.0,38.92815373297433,20.33759796299029,8.0,4,17.0,1994,0.371148999,B,B,34,7065,1,750.0,2,5,B
2112,39,3.0,57.2934574190353,39.72928154859253,5.0,3,9.0,1970,0.428825818,B,B,25,5011,8,730.0,0,2,B
15207,62,1.0,37.676875099089,21.00695295752595,6.0,2,9.0,1973,0.002211665,B,B,39,7614,3,1213.0677966101696,1,5,A
1458,165,1.0,31.686459835718995,18.339861276544717,6.0,1,8.0,1965,0.020741326,B,B,24,5613,5,1340.0,2,5,B
12001,2,3.0,80.85583154900019,50.10515129310386,10.0,4,5.0,1960,0.130617806,B,B,39,10418,9,900.0,1,9,B
15226,87,1.0,36.23750837439579,22.74873653608414,6.0,7,9.0,1982,0.100455735,B,B,43,7227,0,1213.0677966101696,1,6,A
8377,163,2.0,49.38371045457262,32.942613319451254,9.0,10,12.0,1977,0.007658515,B,B,35,7077,56,2301.0,3,19,B
13666,6,1.0,39.357527431807725,41.89517518039839,1.0,8,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
746,74,1.0,53.83705552291424,35.35612880818179,1.0,8,17.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
8081,22,3.0,83.35594592354818,35.35612880818179,1.0,19,22.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5312,23,1.0,44.84042862891064,35.35612880818179,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
4221,166,2.0,68.5185614600764,45.37374689265626,9.0,5,7.0,1953,0.174739084,B,B,17,3379,9,100.0,0,3,B
13358,67,3.0,77.70572790087279,44.60335906039185,10.0,13,16.0,1979,0.0077202819999999,B,B,38,4788,2,1213.0677966101696,0,4,B
9791,77,1.0,36.29479210501622,26.33276211559206,7.0,7,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
9060,7,2.0,57.3445052973959,30.617817682277067,8.0,10,12.0,1983,0.035145267,B,B,42,9292,3,2620.0,0,3,B
422,69,2.0,57.18489954699714,36.72360168155123,9.0,8,16.0,1982,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
1959,10,2.0,48.4488353492819,33.44543016743453,6.0,4,9.0,1969,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
4481,1,3.0,82.64904012248999,42.25922436583136,11.0,5,18.0,2016,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
5581,27,1.0,33.94332776438772,35.35612880818179,1.0,21,1.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
14289,26,2.0,48.64270027367563,30.79597599339624,5.0,2,5.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
14338,27,1.0,48.15957100067676,45.67607831130163,1.0,3,1.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
8870,151,1.0,34.71337120701702,20.278795957535788,10.0,8,12.0,1968,0.236108458,B,B,16,3893,27,1213.0677966101696,3,10,B
11443,130,1.0,32.9883493774982,22.304666495246323,7.0,7,9.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
8362,116,2.0,47.66671174005107,30.409701336072267,6.0,5,12.0,1961,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
3330,90,2.0,49.11334648031675,31.38352723309411,5.0,2,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
2179,45,2.0,44.70570284141712,30.631689018304414,5.0,7,5.0,1965,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
7460,9,3.0,111.9562516385795,66.85984479977724,15.0,8,14.0,1997,0.136244425,B,B,11,2370,0,1213.0677966101696,0,1,B
10605,68,2.0,51.73471564830852,33.732871867194966,6.0,11,12.0,1969,0.0,B,B,33,7425,1,1213.0677966101696,2,5,B
3889,8,1.0,36.970564574881394,22.35768158499832,6.0,6,12.0,1980,0.219006007,B,B,28,6746,3,1213.0677966101696,1,4,B
16693,23,2.0,59.14807324932578,35.35612880818179,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
5323,77,1.0,40.62141809435279,21.347160526474728,8.0,3,9.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
10699,5,2.0,43.80717698785416,29.39249886010355,5.0,7,9.0,1971,0.150817539,B,B,16,3433,4,2643.0,4,5,B
3275,37,1.0,61.64644399390726,20.153498685780303,16.0,9,10.0,2011,0.127811589,B,B,28,7287,5,320.0,1,3,B
6408,23,3.0,74.175278869417,45.36542478173976,10.0,4,5.0,1995,0.014333947,B,B,2,528,0,0.0,0,0,B
11265,34,3.0,83.82724048818885,80.53799625700981,10.0,24,25.0,2015,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
9416,46,2.0,39.82239250941871,24.76019042637932,7.0,7,9.0,1966,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
15096,30,1.0,132.67051292780675,122.57893175773675,3.0,10,39.0,2010,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4344,98,1.0,38.707027459407406,19.44645383481188,7.0,17,17.0,1991,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
9733,84,1.0,41.556817636267546,23.941428536631413,7.0,12,12.0,1969,0.149666373,B,B,22,4789,2,4087.0,4,1,B
8780,128,2.0,57.53882731908632,34.71373536061161,10.0,19,22.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
7413,23,1.0,33.515002213414235,18.55102432265988,6.0,5,5.0,2007,0.059456227,B,B,1,362,0,1213.0677966101696,0,0,B
4096,27,3.0,78.02570589184715,42.60886734709052,1.0,1,14.0,2016,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
15247,148,2.0,74.0808834743752,35.35612880818179,1.0,3,1.0,1977,0.313924552,B,B,22,4625,11,3855.0,2,10,B
16046,41,1.0,32.66948756641645,19.149978956466533,6.0,4,4.0,1953,0.127811589,B,B,28,7287,5,320.0,1,3,B
11488,7,3.0,85.864178061831,53.29351181480786,10.0,8,17.0,2005,0.130617806,B,B,39,10418,9,900.0,1,9,B
12343,13,2.0,55.63884113874912,34.071084858129375,9.0,16,17.0,2000,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
2082,177,3.0,78.66358951365567,54.86606552897874,9.0,4,8.0,1960,0.0,B,B,36,6714,2,2672.0,0,2,B
11903,80,1.0,34.9197230700468,20.70327758695679,6.0,5,9.0,1976,0.0,B,B,39,8647,0,810.0,0,5,B
13631,6,2.0,53.0362479813554,35.35612880818179,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16330,122,2.0,56.21298348811914,36.349948901114615,9.0,5,17.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B
12365,129,1.0,39.5496575872604,21.215991140616303,9.0,7,12.0,1969,0.020741326,B,B,24,5613,5,1340.0,2,5,B
10234,85,3.0,75.21996279540963,44.76691275637115,10.0,11,16.0,1983,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13135,30,3.0,65.43339811226687,64.66823615437197,1.0,4,4.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
391,99,1.0,33.21163650610413,20.81459698280508,6.0,8,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
11089,6,1.0,40.9997034984312,35.35612880818179,0.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2171,66,2.0,47.87330206990477,30.54999230293039,4.0,3,5.0,1960,0.161975568,B,A,31,7010,5,4508.0,3,7,B
13504,1,2.0,63.038660241914044,65.95905619325748,0.0,18,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
4001,62,2.0,64.03077365016406,35.35612880818179,1.0,7,1.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
12046,46,1.0,38.40920209811358,21.62984108493286,9.0,12,22.0,2000,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
12879,23,2.0,64.05254615915153,35.35612880818179,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
798,63,1.0,48.285948376167056,5.441648048987648,1.0,25,1.0,2016,0.23861713,B,B,26,3889,6,705.0,3,6,B
7551,6,1.0,44.21929924401866,2.4126200891205603,1.0,3,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16138,38,3.0,93.6981221682798,94.52146490100743,10.0,21,27.0,2018,0.060753049,B,B,15,2787,2,520.0,0,7,B
4771,47,2.0,65.79987999989855,35.212754683059046,10.0,9,24.0,2009,0.101872465,B,B,23,4583,3,1213.0677966101696,3,3,B
4709,52,2.0,51.57555517622665,35.35612880818179,1.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
442,19,1.0,39.1893150012535,15.541983770093893,9.0,3,17.0,1993,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
10839,81,2.0,48.56876995813277,34.747282495930754,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
11733,39,3.0,75.51646591244769,46.54491142166501,8.0,20,21.0,1993,0.428825818,B,B,25,5011,8,730.0,0,2,B
6566,75,2.0,65.77312468245391,38.26698615518068,7.0,6,5.0,1957,0.122090347,B,B,29,6566,7,1894.0,4,0,B
12474,9,3.0,46.40513565540877,25.35351024967065,5.0,6,9.0,1975,0.13012277,B,B,8,1986,0,1213.0677966101696,0,0,B
14113,27,1.0,33.31821814724473,20.315534772105877,5.0,6,5.0,1981,0.051815435,B,B,5,1227,0,1213.0677966101696,0,0,B
10148,69,2.0,53.80744479753108,30.943436377263414,7.0,1,9.0,1972,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
11270,33,1.0,34.000645903387024,35.35612880818179,0.0,15,14.0,1977,0.236108458,B,B,16,3893,27,1213.0677966101696,3,10,B
10876,27,1.0,43.02532858439736,22.83794660608208,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
10235,9,2.0,43.9860164981986,28.69525999048813,6.0,9,16.0,1969,0.31019913,B,B,11,2748,1,1213.0677966101696,0,0,B
4106,57,1.0,31.782864972996755,20.357876844305864,5.0,5,5.0,1961,0.133215333,B,B,49,11395,3,1406.0,3,4,A
1681,90,2.0,47.430561028835726,34.103055057161896,6.0,1,9.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
14252,142,3.0,60.73491220876869,47.14989471541135,5.0,9,9.0,1968,0.051942062,B,B,17,4017,7,800.0,2,0,B
6384,39,2.0,46.241789158604966,29.22425497429645,6.0,11,9.0,1969,0.428825818,B,B,25,5011,8,730.0,0,2,B
1685,52,1.0,37.42707572061365,35.35612880818179,1.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
106,56,2.0,44.40369269298983,27.63035867806814,5.0,6,5.0,1969,0.035145267,B,B,42,9292,3,2620.0,0,3,B
5777,19,1.0,41.08796654050919,21.541109877625733,7.0,4,17.0,2004,0.309479124,B,B,35,7715,4,990.0,0,6,B
7720,48,1.0,35.169287312875106,18.08548178041801,6.0,3,9.0,1981,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
14013,9,2.0,62.02847257402486,35.35612880818179,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2983,101,2.0,51.83097205965493,34.995993672030714,8.0,3,12.0,1968,0.225824954,A,B,41,6558,7,1548.0,3,2,B
15092,34,3.0,84.91865614321237,35.35612880818179,10.0,14,20.0,1977,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
5251,62,1.0,52.29812219942874,35.35612880818179,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
9172,46,3.0,60.34683023759045,46.90302376434744,5.0,6,9.0,1974,0.0,B,B,47,11319,0,1145.0,3,5,B
9896,148,1.0,37.32467137850306,21.60661922480813,9.0,8,12.0,1969,0.313924552,B,B,22,4625,11,3855.0,2,10,B
14436,7,2.0,45.27561620759978,28.10251588164896,5.0,7,5.0,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B
16689,101,1.0,38.69628292673402,21.149374353693304,9.0,12,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
4161,148,1.0,33.61470547882279,19.08933868366617,5.0,10,9.0,1965,0.313924552,B,B,22,4625,11,3855.0,2,10,B
11333,74,1.0,51.22848091744103,35.35612880818179,1.0,6,6.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
4052,1,3.0,121.54187995608162,35.35612880818179,0.0,9,0.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
15712,27,2.0,59.75730199564986,34.58612915529405,0.0,13,0.0,1977,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
12378,41,3.0,63.11523847764774,42.198836796909845,7.0,11,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
6445,192,3.0,63.118448260727455,44.97807245512867,8.0,4,8.0,1961,0.225824954,A,B,41,6558,7,1548.0,3,2,B
15806,12,3.0,76.53652641376584,49.341327788929966,10.0,12,16.0,1984,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
15057,178,2.0,55.08731987921566,33.57933695799419,7.0,4,5.0,1956,0.212515361,B,B,19,3293,16,628.0,3,7,B
6338,105,3.0,59.80181775808106,44.102802924751714,5.0,4,5.0,1971,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
4248,29,3.0,73.85431599323309,45.122852346577794,6.0,3,5.0,1957,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
5857,26,1.0,56.68845982053818,2.132381476612484,1.0,8,20.0,2013,0.0,B,B,36,6714,2,2672.0,0,2,B
16256,24,3.0,101.4833956274398,52.47978048734839,13.0,6,7.0,2006,0.111627393,B,B,50,12238,8,1970.0,2,3,B
15064,26,1.0,35.277543211451984,21.589414540882483,5.0,3,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B
2046,59,1.0,47.80978442513946,35.35612880818179,0.0,8,22.0,2018,0.019508796,B,B,37,7687,11,176.0,5,5,B
11208,61,2.0,48.83780425548026,30.087498639902428,6.0,6,9.0,1975,0.300322518,B,B,52,10311,6,1213.0677966101696,1,9,B
10842,6,1.0,38.63728613062735,35.35612880818179,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9158,27,1.0,32.38584024360763,33.030973675405725,1.0,2,15.0,2015,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
14875,44,2.0,73.0469529471514,38.91277186924153,1.0,7,12.0,1977,0.036122292,B,B,24,4378,0,1036.0,1,1,B
7044,6,2.0,61.93963790162919,58.02806000443961,1.0,12,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
4855,1,1.0,41.39383967632886,21.689185402367148,10.0,4,22.0,2007,0.025609157,B,B,33,5261,0,240.0,3,1,B
5877,77,3.0,69.11237658981862,43.37663288116915,8.0,4,16.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1352,161,2.0,44.53759922228132,32.77947494030346,5.0,6,5.0,1966,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
7117,115,2.0,49.93497480720345,32.57963489819039,8.0,3,12.0,1969,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
4707,27,2.0,61.8228896557216,36.251709286843656,10.0,5,7.0,1997,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
5349,27,1.0,47.1248445472182,44.75835548189686,1.0,15,14.0,2016,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
5701,45,2.0,60.15191650192974,59.98277669169961,11.0,13,17.0,2016,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
14812,82,2.0,53.75361995808358,33.54465162862525,9.0,4,12.0,1982,0.037316452,B,B,32,6748,93,562.0,4,10,B
15505,96,1.0,39.455484865289066,16.169367476787365,9.0,5,9.0,2004,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
15770,122,2.0,57.21085874250595,30.22114536035212,12.0,2,10.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B
16545,25,2.0,62.331385264356506,35.35612880818179,0.0,14,25.0,1977,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
6012,58,2.0,43.493412982403605,26.838465456980487,6.0,11,12.0,1968,0.050755569,B,B,24,5469,1,145.0,0,1,B
2053,8,3.0,61.50841382150825,46.90264952656725,6.0,6,9.0,1967,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8674,135,1.0,33.35779588583981,20.00432832839266,5.0,11,9.0,1972,0.007658515,B,B,35,7077,56,2301.0,3,19,B
13840,82,2.0,51.1759707285963,32.75004746241106,7.0,6,5.0,1954,0.037316452,B,B,32,6748,93,562.0,4,10,B
13655,100,2.0,55.12014620381521,35.618127179571864,8.0,8,8.0,1960,0.049863387,B,B,18,3746,9,75.0,3,1,B
245,20,1.0,39.59230644298132,20.344615017495205,9.0,8,12.0,1970,0.019508796,B,B,37,7687,11,176.0,5,5,B
3070,120,2.0,47.572468440636776,31.10919395422356,5.0,4,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
5869,58,1.0,46.68800347913572,45.67031028232661,0.0,10,17.0,2014,0.43788524,B,B,23,5735,3,1084.0,0,5,B
14350,6,2.0,63.95471097180236,35.35612880818179,1.0,12,1.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
839,34,1.0,54.67372278949247,24.67401110117239,14.0,9,22.0,2012,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
9313,138,1.0,31.08673891350392,21.031544964660927,5.0,4,5.0,1966,0.014423114,B,B,19,3806,4,1213.0677966101696,0,3,B
7127,69,3.0,74.0297696255355,43.34754809163996,10.0,8,23.0,1986,0.0,B,B,18,3374,5,620.0,1,2,B
10077,25,2.0,54.6849728659702,32.386760111697605,9.0,10,14.0,1995,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
5102,103,3.0,52.30670258670207,35.36560211641908,6.0,6,5.0,1963,0.151346216,B,A,32,5889,10,830.0,4,1,B
15181,27,4.0,104.66420890942148,66.90356254305692,1.0,4,1.0,2016,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
6632,24,2.0,44.3719968133181,35.5152363268637,5.0,4,5.0,1964,0.111627393,B,B,50,12238,8,1970.0,2,3,B
8228,6,3.0,79.1724980420137,45.39711853155686,12.0,4,10.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
1721,1,2.0,64.24332318344045,35.35612880818179,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
1366,130,2.0,37.39921886227778,21.7849037057722,6.0,2,9.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1771,21,1.0,33.82099200848515,22.620714172826357,6.0,4,9.0,1971,0.149666373,B,B,22,4789,2,4087.0,4,1,B
11393,27,2.0,57.635228337567256,31.439755542164672,10.0,13,16.0,2005,0.07542368,B,B,11,3097,0,1213.0677966101696,0,0,B
1406,53,2.0,57.34953563743307,58.952106850522135,10.0,7,19.0,2013,0.049637257,B,B,34,7759,0,229.0,1,3,B
12916,27,1.0,39.79868520953567,35.35612880818179,1.0,9,19.0,1977,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
8502,23,1.0,43.38344767685091,39.63523541755307,1.0,3,4.0,2017,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
12639,32,2.0,46.44711483505979,27.099421525483933,6.0,4,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B
13370,80,3.0,61.55613729990032,43.99439690268075,5.0,4,9.0,1978,0.0,B,B,39,8647,0,810.0,0,5,B
9314,124,2.0,43.81262188608829,25.455828228739005,6.0,11,12.0,1968,0.122090347,B,B,29,6566,7,1894.0,4,0,B
8729,27,1.0,46.16906456389288,35.35612880818179,1.0,7,17.0,2018,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
10644,9,3.0,81.28032456205288,74.0414805952077,1.0,6,20.0,2014,0.161531741,B,B,25,5648,1,30.0,2,4,B
375,27,2.0,63.323765290432846,35.35612880818179,1.0,14,1.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
5571,74,2.0,82.62546631216077,35.35612880818179,10.0,7,20.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
8461,163,2.0,48.04441203175735,31.767807561062853,5.0,2,5.0,1961,0.007658515,B,B,35,7077,56,2301.0,3,19,B
5787,9,1.0,45.53492788023776,23.878741902579176,8.0,13,14.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B
10692,30,2.0,66.00415766822519,35.35612880818179,1.0,3,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5611,27,1.0,45.65114152664383,43.722786992823,12.0,6,12.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
14915,10,2.0,38.26940528309434,25.64675516398682,6.0,5,14.0,1971,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
2991,48,3.0,96.99525962639784,5.3345196938074055,1.0,24,25.0,2017,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
7048,75,1.0,32.818082647218496,19.213318712173,5.0,3,14.0,1965,0.122090347,B,B,29,6566,7,1894.0,4,0,B
988,90,2.0,54.84691283725718,31.739446074538776,8.0,6,16.0,1977,0.265088676,B,B,37,5288,0,1937.0,3,2,B
4936,48,1.0,39.097195063890425,19.98256722613548,8.0,6,25.0,2012,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
16367,27,2.0,64.24856766446668,33.41653796838658,10.0,3,17.0,2016,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
